EaseLinearNone:							EaseLinearNone:
--------							--------
    0:  1234.500000						    0:  1234.500000
   39: 108667.242188						   39: 108667.242188
   40: 109560.757812						   40: 109560.757812
   41: 110423.351562						   41: 110423.351562
   42: 111255.734375						   42: 111255.734375
   43: 112058.609375						   43: 112058.609375
   44: 112832.593750						   44: 112832.593750
   45: 113578.296875						   45: 113578.296875
   46: 114296.281250					      |	   46: 114296.273438
   47: 114987.054688						   47: 114987.054688
   48: 115651.125000						   48: 115651.125000
   49: 116288.953125					      |	   49: 116288.945312
   50: 116900.968750						   50: 116900.968750
   51: 117487.578125						   51: 117487.578125
   52: 118049.164062					      |	   52: 118049.171875
   53: 118586.093750						   53: 118586.093750
   54: 119098.695312						   54: 119098.695312
   55: 119587.296875					      |	   55: 119587.289062
   56: 120052.179688						   56: 120052.179688
   57: 120493.625000						   57: 120493.625000
   58: 120911.898438						   58: 120911.898438
   59: 121307.234375					      |	   59: 121307.242188
   60: 121679.867188						   60: 121679.867188
   61: 122030.007812						   61: 122030.007812
   62: 122357.835938						   62: 122357.835938
   63: 122663.546875						   63: 122663.546875
   64: 122947.304688						   64: 122947.304688
   65: 123209.250000						   65: 123209.250000
   66: 123449.546875						   66: 123449.546875
   67: 123668.304688						   67: 123668.304688
   68: 123865.648438						   68: 123865.648438
   69: 124041.664062						   69: 124041.664062
   70: 124196.468750						   70: 124196.468750
   71: 124330.125000						   71: 124330.125000
   72: 124442.703125						   72: 124442.703125
   73: 124534.265625						   73: 124534.265625
   74: 124604.859375						   74: 124604.859375
   75: 124654.515625						   75: 124654.515625
   76: 124683.265625						   76: 124683.265625

EaseCircInOut:							EaseCircInOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1255.392700					      |	    1:  1255.391113
    2:  1318.115356					      |	    2:  1318.115723
    3:  1422.795654					      |	    3:  1422.795410
    4:  1569.646484					      |	    4:  1569.647339
    5:  1758.973267					      |	    5:  1758.973022
    6:  1991.169800					      |	    6:  1991.169922
    7:  2266.729980					      |	    7:  2266.730957
    8:  2586.245361					      |	    8:  2586.245117
    9:  2950.420410					      |	    9:  2950.421875
   10:  3360.073486					      |	   10:  3360.074951
   11:  3816.149414					      |	   11:  3816.149902
   12:  4319.729492					      |	   12:  4319.728516
   13:  4872.049316					      |	   13:  4872.049805
   14:  5474.515137					      |	   14:  5474.516602
   15:  6128.722168					      |	   15:  6128.721680
   16:  6836.479004						   16:  6836.479004
   17:  7599.835938					      |	   17:  7599.837891
   18:  8421.133789					      |	   18:  8421.134766
   19:  9303.028320					      |	   19:  9303.029297
   20: 10248.564453					      |	   20: 10248.565430
   21: 11261.225586						   21: 11261.225586
   22: 12345.049805					      |	   22: 12345.047852
   23: 13504.709961					      |	   23: 13504.710938
   24: 14745.681641					      |	   24: 14745.683594
   25: 16074.419922					      |	   25: 16074.417969
   26: 17498.615234					      |	   26: 17498.617188
   27: 19027.546875					      |	   27: 19027.544922
   28: 20672.578125						   28: 20672.578125
   29: 22447.853516						   29: 22447.853516
   30: 24371.333984					      |	   30: 24371.332031
   31: 26466.451172						   31: 26466.451172
   32: 28764.730469					      |	   32: 28764.732422
   33: 31310.402344						   33: 31310.402344
   34: 34169.000000						   34: 34169.000000
   35: 37445.484375						   35: 37445.484375
   36: 41328.875000						   36: 41328.875000
   37: 46236.718750					      |	   37: 46236.722656
   38: 53670.910156						   38: 53670.910156
   39: 73480.101562						   39: 73480.101562
   40: 80381.164062						   40: 80381.164062
   41: 85121.914062					      |	   41: 85121.906250
   42: 88914.578125						   42: 88914.578125
   43: 92131.375000					      |	   43: 92131.367188
   44: 94946.515625						   44: 94946.515625
   45: 97458.500000					      |	   45: 97458.492188
   46: 99729.492188						   46: 99729.492188
   47: 101801.804688						   47: 101801.804688
   48: 103705.757812						   48: 103705.757812
   49: 105464.000000						   49: 105464.000000
   50: 107093.937500					      |	   50: 107093.929688
   51: 108609.304688						   51: 108609.304688
   52: 110021.195312						   52: 110021.195312
   53: 111338.648438						   53: 111338.648438
   54: 112569.203125					      |	   54: 112569.195312
   55: 113719.179688					      |	   55: 113719.187500
   56: 114793.937500						   56: 114793.937500
   57: 115798.070312						   57: 115798.070312
   58: 116735.531250						   58: 116735.531250
   59: 117609.750000						   59: 117609.750000
   60: 118423.726562						   60: 118423.726562
   61: 119180.070312						   61: 119180.070312
   62: 119881.070312						   62: 119881.070312
   63: 120528.765625					      |	   63: 120528.773438
   64: 121124.929688					      |	   64: 121124.937500
   65: 121671.132812						   65: 121671.132812
   66: 122168.757812						   66: 122168.757812
   67: 122619.023438					      |	   67: 122619.015625
   68: 123022.984375						   68: 123022.984375
   69: 123381.578125						   69: 123381.578125
   70: 123695.609375					      |	   70: 123695.601562
   71: 123965.757812					      |	   71: 123965.750000
   72: 124192.609375						   72: 124192.609375
   73: 124376.648438						   73: 124376.648438
   74: 124518.257812					      |	   74: 124518.250000
   75: 124617.718750					      |	   75: 124617.726562
   76: 124675.250000					      |	   76: 124675.257812

EaseCubicIn:							EaseCubicIn:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1234.771729						    1:  1234.771729
    2:  1236.673828						    2:  1236.673828
    3:  1241.836792						    3:  1241.836792
    4:  1251.890991						    4:  1251.890991
    5:  1268.466675						    5:  1268.466675
    6:  1293.194458						    6:  1293.194458
    7:  1327.704590						    7:  1327.704590
    8:  1373.627563						    8:  1373.627563
    9:  1432.593750						    9:  1432.593750
   10:  1506.233521						   10:  1506.233521
   11:  1596.177246						   11:  1596.177246
   12:  1704.055420						   12:  1704.055420
   13:  1831.498657						   13:  1831.498657
   14:  1980.136719						   14:  1980.136719
   15:  2151.600586						   15:  2151.600586
   16:  2347.520508						   16:  2347.520508
   17:  2569.526855						   17:  2569.526855
   18:  2819.249756						   18:  2819.249756
   19:  3098.320068						   19:  3098.320068
   20:  3408.368408						   20:  3408.368408
   21:  3751.023438						   21:  3751.023438
   22:  4127.917969						   22:  4127.917969
   23:  4540.681641						   23:  4540.681641
   24:  4990.943848						   24:  4990.943848
   25:  5480.336914						   25:  5480.336914
   26:  6010.489258						   26:  6010.489258
   27:  6583.030273						   27:  6583.030273
   28:  7199.594238						   28:  7199.594238
   29:  7861.809082						   29:  7861.809082
   30:  8571.304688						   30:  8571.304688
   31:  9329.712891						   31:  9329.712891
   32: 10138.664062						   32: 10138.664062
   33: 10999.788086						   33: 10999.788086
   34: 11914.714844						   34: 11914.714844
   35: 12885.075195						   35: 12885.075195
   36: 13912.498047						   36: 13912.498047
   37: 14998.616211						   37: 14998.616211
   38: 16145.060547						   38: 16145.060547
   39: 17353.458984						   39: 17353.458984
   40: 18625.447266						   40: 18625.447266
   41: 19962.644531						   41: 19962.644531
   42: 21366.687500						   42: 21366.687500
   43: 22839.214844						   43: 22839.214844
   44: 24381.841797						   44: 24381.841797
   45: 25996.216797						   45: 25996.216797
   46: 27683.951172						   46: 27683.951172
   47: 29446.689453						   47: 29446.689453
   48: 31286.050781						   48: 31286.050781
   49: 33203.675781						   49: 33203.675781
   50: 35201.195312						   50: 35201.195312
   51: 37280.222656						   51: 37280.222656
   52: 39442.414062						   52: 39442.414062
   53: 41689.371094						   53: 41689.371094
   54: 44022.742188						   54: 44022.742188
   55: 46444.164062						   55: 46444.164062
   56: 48955.253906						   56: 48955.253906
   57: 51557.644531						   57: 51557.644531
   58: 54252.972656						   58: 54252.972656
   59: 57042.859375						   59: 57042.859375
   60: 59928.941406						   60: 59928.941406
   61: 62912.847656						   61: 62912.847656
   62: 65996.203125						   62: 65996.203125
   63: 69180.640625						   63: 69180.640625
   64: 72467.812500						   64: 72467.812500
   65: 75859.304688						   65: 75859.304688
   66: 79356.804688						   66: 79356.804688
   67: 82961.875000						   67: 82961.875000
   68: 86676.218750						   68: 86676.218750
   69: 90501.398438						   69: 90501.398438
   70: 94439.101562						   70: 94439.101562
   71: 98490.914062						   71: 98490.914062
   72: 102658.484375						   72: 102658.484375
   73: 106943.445312						   73: 106943.445312
   74: 111347.429688						   74: 111347.429688
   75: 115872.070312						   75: 115872.070312
   76: 120518.984375						   76: 120518.984375

EaseCubicOut:							EaseCubicOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  5989.854004						    1:  5989.854004
    2: 10621.532227						    2: 10621.532227
    3: 15131.101562						    3: 15131.101562
    4: 19520.248047						    4: 19520.248047
    5: 23790.550781						    5: 23790.550781
    6: 27943.693359						    6: 27943.693359
    7: 31981.259766						    7: 31981.259766
    8: 35904.914062						    8: 35904.914062
    9: 39716.257812						    9: 39716.257812
   10: 43416.953125						   10: 43416.953125
   11: 47008.605469						   11: 47008.605469
   12: 50492.855469						   12: 50492.855469
   13: 53871.320312						   13: 53871.320312
   14: 57145.648438						   14: 57145.648438
   15: 60317.476562						   15: 60317.476562
   16: 63388.421875						   16: 63388.421875
   17: 66360.093750						   17: 66360.093750
   18: 69234.156250						   18: 69234.156250
   19: 72012.226562						   19: 72012.226562
   20: 74695.945312						   20: 74695.945312
   21: 77286.898438						   21: 77286.898438
   22: 79786.796875						   22: 79786.796875
   23: 82197.203125						   23: 82197.203125
   24: 84519.773438						   24: 84519.773438
   25: 86756.132812						   25: 86756.132812
   26: 88907.914062						   26: 88907.914062
   27: 90976.750000						   27: 90976.750000
   28: 92964.257812						   28: 92964.257812
   29: 94872.085938						   29: 94872.085938
   30: 96701.859375						   30: 96701.859375
   31: 98455.210938						   31: 98455.210938
   32: 100133.757812						   32: 100133.757812
   33: 101739.132812						   33: 101739.132812
   34: 103272.984375						   34: 103272.984375
   35: 104736.929688						   35: 104736.929688
   36: 106132.585938						   36: 106132.585938
   37: 107461.609375						   37: 107461.609375
   38: 108725.625000						   38: 108725.625000
   39: 109926.250000						   39: 109926.250000
   40: 111065.125000						   40: 111065.125000
   41: 112143.875000						   41: 112143.875000
   42: 113164.125000						   42: 113164.125000
   43: 114127.531250						   43: 114127.531250
   44: 115035.687500						   44: 115035.687500
   45: 115890.257812						   45: 115890.257812
   46: 116692.843750						   46: 116692.843750
   47: 117445.101562						   47: 117445.101562
   48: 118148.640625						   48: 118148.640625
   49: 118805.109375						   49: 118805.109375
   50: 119416.125000						   50: 119416.125000
   51: 119983.320312						   51: 119983.320312
   52: 120508.328125						   52: 120508.328125
   53: 120992.773438						   53: 120992.773438
   54: 121438.304688						   54: 121438.304688
   55: 121846.531250						   55: 121846.531250
   56: 122219.085938						   56: 122219.085938
   57: 122557.609375						   57: 122557.609375
   58: 122863.718750						   58: 122863.718750
   59: 123139.062500						   59: 123139.062500
   60: 123385.265625						   60: 123385.265625
   61: 123603.945312						   61: 123603.945312
   62: 123796.742188						   62: 123796.742188
   63: 123965.289062						   63: 123965.289062
   64: 124111.210938						   64: 124111.210938
   65: 124236.140625						   65: 124236.140625
   66: 124341.703125						   66: 124341.703125
   67: 124429.539062						   67: 124429.539062
   68: 124501.265625						   68: 124501.265625
   69: 124558.523438						   69: 124558.523438
   70: 124602.937500						   70: 124602.937500
   71: 124636.148438						   71: 124636.148438
   72: 124659.781250						   72: 124659.781250
   73: 124675.460938						   73: 124675.460938
   74: 124684.820312						   74: 124684.820312
   75: 124689.484375						   75: 124689.484375
   76: 124691.093750						   76: 124691.093750

EaseCubicInOut:							EaseCubicInOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1235.586914						    1:  1235.586914
    2:  1243.195435						    2:  1243.195435
    3:  1263.847168						    3:  1263.847168
    4:  1304.063843						    4:  1304.063843
    5:  1370.366821						    5:  1370.366821
    6:  1469.277832						    6:  1469.277832
    7:  1607.318359						    7:  1607.318359
    8:  1791.010254						    8:  1791.010254
    9:  2026.874878						    9:  2026.874878
   10:  2321.434082						   10:  2321.434082
   11:  2681.208984						   11:  2681.208984
   12:  3112.721924						   12:  3112.721924
   13:  3622.494629						   13:  3622.494629
   14:  4217.046875						   14:  4217.046875
   15:  4902.902344						   15:  4902.902344
   16:  5686.582031						   16:  5686.582031
   17:  6574.607422						   17:  6574.607422
   18:  7573.499023						   18:  7573.499023
   19:  8689.780273						   19:  8689.780273
   20:  9929.973633						   20:  9929.973633
   21: 11300.593750						   21: 11300.593750
   22: 12808.170898						   22: 12808.170898
   23: 14459.225586						   23: 14459.225586
   24: 16260.275391						   24: 16260.275391
   25: 18217.847656						   25: 18217.847656
   26: 20338.457031						   26: 20338.457031
   27: 22628.621094						   27: 22628.621094
   28: 25094.876953						   28: 25094.876953
   29: 27743.736328						   29: 27743.736328
   30: 30581.720703						   30: 30581.720703
   31: 33615.351562						   31: 33615.351562
   32: 36851.156250						   32: 36851.156250
   33: 40295.652344						   33: 40295.652344
   34: 43955.359375						   34: 43955.359375
   35: 47836.800781						   35: 47836.800781
   36: 51946.492188						   36: 51946.492188
   37: 56290.964844						   37: 56290.964844
   38: 60876.742188						   38: 60876.742188
   39: 65631.156250						   39: 65631.156250
   40: 70186.656250						   40: 70186.656250
   41: 74501.648438						   41: 74501.648438
   42: 78582.679688						   42: 78582.679688
   43: 82436.265625						   43: 82436.265625
   44: 86068.914062						   44: 86068.914062
   45: 89487.187500						   45: 89487.187500
   46: 92697.546875						   46: 92697.546875
   47: 95706.570312						   47: 95706.570312
   48: 98520.734375						   48: 98520.734375
   49: 101146.593750						   49: 101146.593750
   50: 103590.656250						   50: 103590.656250
   51: 105859.437500						   51: 105859.437500
   52: 107959.476562						   52: 107959.476562
   53: 109897.273438						   53: 109897.273438
   54: 111679.351562						   54: 111679.351562
   55: 113312.265625						   55: 113312.265625
   56: 114802.500000						   56: 114802.500000
   57: 116156.585938						   57: 116156.585938
   58: 117381.062500						   58: 117381.062500
   59: 118482.429688						   59: 118482.429688
   60: 119467.203125						   60: 119467.203125
   61: 120341.937500						   61: 120341.937500
   62: 121113.132812						   62: 121113.132812
   63: 121787.304688						   63: 121787.304688
   64: 122370.992188						   64: 122370.992188
   65: 122870.695312						   65: 122870.695312
   66: 123292.960938						   66: 123292.960938
   67: 123644.289062						   67: 123644.289062
   68: 123931.218750						   68: 123931.218750
   69: 124160.257812						   69: 124160.257812
   70: 124337.929688						   70: 124337.929688
   71: 124470.765625						   71: 124470.765625
   72: 124565.281250						   72: 124565.281250
   73: 124627.992188						   73: 124627.992188
   74: 124665.421875						   74: 124665.421875
   75: 124684.109375						   75: 124684.109375
   76: 124690.554688						   76: 124690.554688

EaseQuadIn:							EaseQuadIn:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1255.389771						    1:  1255.389771
    2:  1318.059082						    2:  1318.059082
    3:  1422.508057						    3:  1422.508057
    4:  1568.736450						    4:  1568.736450
    5:  1756.744385						    5:  1756.744385
    6:  1986.531982						    6:  1986.531982
    7:  2258.099121						    7:  2258.099121
    8:  2571.445801						    8:  2571.445801
    9:  2926.571777						    9:  2926.571777
   10:  3323.477783						   10:  3323.477783
   11:  3762.162354						   11:  3762.162354
   12:  4242.627930						   12:  4242.627930
   13:  4764.873047						   13:  4764.873047
   14:  5328.896484						   14:  5328.896484
   15:  5934.699707						   15:  5934.699707
   16:  6582.282715						   16:  6582.282715
   17:  7271.645508						   17:  7271.645508
   18:  8002.787109						   18:  8002.787109
   19:  8775.708984						   19:  8775.708984
   20:  9590.411133						   20:  9590.411133
   21: 10446.889648						   21: 10446.889648
   22: 11345.149414						   22: 11345.149414
   23: 12285.191406						   23: 12285.191406
   24: 13267.010742						   24: 13267.010742
   25: 14290.611328						   25: 14290.611328
   26: 15355.991211						   26: 15355.991211
   27: 16463.146484						   27: 16463.146484
   28: 17612.085938						   28: 17612.085938
   29: 18802.802734						   29: 18802.802734
   30: 20035.298828						   30: 20035.298828
   31: 21309.576172						   31: 21309.576172
   32: 22625.630859						   32: 22625.630859
   33: 23983.466797						   33: 23983.466797
   34: 25383.082031						   34: 25383.082031
   35: 26824.476562						   35: 26824.476562
   36: 28307.648438						   36: 28307.648438
   37: 29832.601562						   37: 29832.601562
   38: 31399.335938						   38: 31399.335938
   39: 33007.847656						   39: 33007.847656
   40: 34658.144531						   40: 34658.144531
   41: 36350.210938						   41: 36350.210938
   42: 38084.058594						   42: 38084.058594
   43: 39859.695312						   43: 39859.695312
   44: 41677.097656						   44: 41677.097656
   45: 43536.296875						   45: 43536.296875
   46: 45437.265625						   46: 45437.265625
   47: 47380.015625						   47: 47380.015625
   48: 49364.542969						   48: 49364.542969
   49: 51390.851562						   49: 51390.851562
   50: 53458.945312						   50: 53458.945312
   51: 55568.808594						   51: 55568.808594
   52: 57720.464844						   52: 57720.464844
   53: 59913.882812						   53: 59913.882812
   54: 62149.085938						   54: 62149.085938
   55: 64426.074219						   55: 64426.074219
   56: 66744.843750						   56: 66744.843750
   57: 69105.382812						   57: 69105.382812
   58: 71507.710938						   58: 71507.710938
   59: 73951.812500						   59: 73951.812500
   60: 76437.695312						   60: 76437.695312
   61: 78965.359375						   61: 78965.359375
   62: 81534.804688						   62: 81534.804688
   63: 84146.015625						   63: 84146.015625
   64: 86799.023438						   64: 86799.023438
   65: 89493.796875						   65: 89493.796875
   66: 92230.367188						   66: 92230.367188
   67: 95008.695312						   67: 95008.695312
   68: 97828.828125						   68: 97828.828125
   69: 100690.718750						   69: 100690.718750
   70: 103594.406250						   70: 103594.406250
   71: 106539.859375						   71: 106539.859375
   72: 109527.093750						   72: 109527.093750
   73: 112556.109375						   73: 112556.109375
   74: 115626.906250						   74: 115626.906250
   75: 118739.484375						   75: 118739.484375
   76: 121893.843750						   76: 121893.843750

EaseQuadOut:							EaseQuadOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  4425.454102						    1:  4425.454102
    2:  7574.628418						    2:  7574.628418
    3: 10682.022461						    3: 10682.022461
    4: 13747.638672						    4: 13747.638672
    5: 16771.472656						    5: 16771.472656
    6: 19753.529297						    6: 19753.529297
    7: 22693.804688						    7: 22693.804688
    8: 25592.302734						    8: 25592.302734
    9: 28449.017578						    9: 28449.017578
   10: 31263.958984						   10: 31263.958984
   11: 34037.109375						   11: 34037.109375
   12: 36768.492188						   12: 36768.492188
   13: 39458.093750						   13: 39458.093750
   14: 42105.914062						   14: 42105.914062
   15: 44711.953125						   15: 44711.953125
   16: 47276.210938						   16: 47276.210938
   17: 49798.695312						   17: 49798.695312
   18: 52279.394531						   18: 52279.394531
   19: 54718.312500						   19: 54718.312500
   20: 57115.460938						   20: 57115.460938
   21: 59470.816406						   21: 59470.816406
   22: 61784.398438						   22: 61784.398438
   23: 64056.207031						   23: 64056.207031
   24: 66286.234375						   24: 66286.234375
   25: 68474.476562						   25: 68474.476562
   26: 70620.945312						   26: 70620.945312
   27: 72725.625000						   27: 72725.625000
   28: 74788.539062						   28: 74788.539062
   29: 76809.664062						   29: 76809.664062
   30: 78789.007812						   30: 78789.007812
   31: 80726.570312						   31: 80726.570312
   32: 82622.359375						   32: 82622.359375
   33: 84476.367188						   33: 84476.367188
   34: 86288.593750						   34: 86288.593750
   35: 88059.046875						   35: 88059.046875
   36: 89787.710938						   36: 89787.710938
   37: 91474.601562						   37: 91474.601562
   38: 93119.710938						   38: 93119.710938
   39: 94723.046875						   39: 94723.046875
   40: 96284.593750						   40: 96284.593750
   41: 97804.367188						   41: 97804.367188
   42: 99282.351562						   42: 99282.351562
   43: 100718.562500						   43: 100718.562500
   44: 102112.992188						   44: 102112.992188
   45: 103465.656250						   45: 103465.656250
   46: 104776.531250						   46: 104776.531250
   47: 106045.632812						   47: 106045.632812
   48: 107272.945312						   48: 107272.945312
   49: 108458.476562						   49: 108458.476562
   50: 109602.226562						   50: 109602.226562
   51: 110704.203125						   51: 110704.203125
   52: 111764.414062						   52: 111764.414062
   53: 112782.820312						   53: 112782.820312
   54: 113759.453125						   54: 113759.453125
   55: 114694.320312						   55: 114694.320312
   56: 115587.398438						   56: 115587.398438
   57: 116438.695312						   57: 116438.695312
   58: 117248.218750						   58: 117248.218750
   59: 118015.945312						   59: 118015.945312
   60: 118741.914062						   60: 118741.914062
   61: 119426.093750						   61: 119426.093750
   62: 120068.492188						   62: 120068.492188
   63: 120669.109375						   63: 120669.109375
   64: 121227.960938						   64: 121227.960938
   65: 121745.007812						   65: 121745.007812
   66: 122220.312500						   66: 122220.312500
   67: 122653.804688						   67: 122653.804688
   68: 123045.531250						   68: 123045.531250
   69: 123395.476562						   69: 123395.476562
   70: 123703.632812						   70: 123703.632812
   71: 123970.015625						   71: 123970.015625
   72: 124194.632812						   72: 124194.632812
   73: 124377.445312						   73: 124377.445312
   74: 124518.500000						   74: 124518.500000
   75: 124617.765625						   75: 124617.765625
   76: 124675.250000						   76: 124675.250000

EaseQuadInOut:							EaseQuadInOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1276.279541						    1:  1276.279541
    2:  1401.618286						    2:  1401.618286
    3:  1610.515991						    3:  1610.515991
    4:  1902.972900						    4:  1902.972900
    5:  2278.988770						    5:  2278.988770
    6:  2738.563965						    6:  2738.563965
    7:  3281.697998						    7:  3281.697998
    8:  3908.391357						    8:  3908.391357
    9:  4618.643555						    9:  4618.643555
   10:  5412.455566						   10:  5412.455566
   11:  6289.825195						   11:  6289.825195
   12:  7250.754883						   12:  7250.754883
   13:  8295.245117						   13:  8295.245117
   14:  9423.291992						   14:  9423.291992
   15: 10634.898438						   15: 10634.898438
   16: 11930.065430						   16: 11930.065430
   17: 13308.790039						   17: 13308.790039
   18: 14771.073242						   18: 14771.073242
   19: 16316.916992						   19: 16316.916992
   20: 17946.322266						   20: 17946.322266
   21: 19659.281250						   21: 19659.281250
   22: 21455.800781						   22: 21455.800781
   23: 23335.880859						   23: 23335.880859
   24: 25299.519531						   24: 25299.519531
   25: 27346.722656						   25: 27346.722656
   26: 29477.480469						   26: 29477.480469
   27: 31691.792969						   27: 31691.792969
   28: 33989.667969						   28: 33989.667969
   29: 36371.105469						   29: 36371.105469
   30: 38836.093750						   30: 38836.093750
   31: 41384.648438						   31: 41384.648438
   32: 44016.761719						   32: 44016.761719
   33: 46732.433594						   33: 46732.433594
   34: 49531.660156						   34: 49531.660156
   35: 52414.453125						   35: 52414.453125
   36: 55380.792969						   36: 55380.792969
   37: 58430.699219						   37: 58430.699219
   38: 61564.167969						   38: 61564.167969
   39: 64754.804688						   39: 64754.804688
   40: 67877.914062						   40: 67877.914062
   41: 70917.445312						   41: 70917.445312
   42: 73873.421875						   42: 73873.421875
   43: 76745.859375						   43: 76745.859375
   44: 79534.718750						   44: 79534.718750
   45: 82240.031250						   45: 82240.031250
   46: 84861.773438						   46: 84861.773438
   47: 87399.968750						   47: 87399.968750
   48: 89854.593750						   48: 89854.593750
   49: 92225.671875						   49: 92225.671875
   50: 94513.187500						   50: 94513.187500
   51: 96717.132812						   51: 96717.132812
   52: 98837.523438						   52: 98837.523438
   53: 100874.359375						   53: 100874.359375
   54: 102827.632812						   54: 102827.632812
   55: 104697.351562						   55: 104697.351562
   56: 106483.507812						   56: 106483.507812
   57: 108186.109375						   57: 108186.109375
   58: 109805.140625						   58: 109805.140625
   59: 111340.625000						   59: 111340.625000
   60: 112792.539062						   60: 112792.539062
   61: 114160.906250						   61: 114160.906250
   62: 115445.703125						   62: 115445.703125
   63: 116646.945312						   63: 116646.945312
   64: 117764.632812						   64: 117764.632812
   65: 118798.750000						   65: 118798.750000
   66: 119749.320312						   66: 119749.320312
   67: 120616.328125						   67: 120616.328125
   68: 121399.773438						   68: 121399.773438
   69: 122099.656250						   69: 122099.656250
   70: 122715.992188						   70: 122715.992188
   71: 123248.757812						   71: 123248.757812
   72: 123697.976562						   72: 123697.976562
   73: 124063.625000						   73: 124063.625000
   74: 124345.710938						   74: 124345.710938
   75: 124544.250000						   75: 124544.250000
   76: 124659.226562						   76: 124659.226562

EaseExpoIn:							EaseExpoIn:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1:  1366.438843						    1:  1366.438843
    2:  1378.887939						    2:  1378.887939
    3:  1392.511475						    3:  1392.511475
    4:  1407.420532						    4:  1407.420532
    5:  1423.736328						    5:  1423.736328
    6:  1441.591553						    6:  1441.591553
    7:  1461.131470						    7:  1461.131470
    8:  1482.515137						    8:  1482.515137
    9:  1505.916382						    9:  1505.916382
   10:  1531.525513						   10:  1531.525513
   11:  1559.551025						   11:  1559.551025
   12:  1590.221069						   12:  1590.221069
   13:  1623.784668						   13:  1623.784668
   14:  1660.515503						   14:  1660.515503
   15:  1700.711670						   15:  1700.711670
   16:  1744.700928						   16:  1744.700928
   17:  1792.840332						   17:  1792.840332
   18:  1845.521851						   18:  1845.521851
   19:  1903.174561						   19:  1903.174561
   20:  1966.266968					      |	   20:  1966.267090
   21:  2035.311523						   21:  2035.311523
   22:  2110.871582						   22:  2110.871582
   23:  2193.561279					      |	   23:  2193.561523
   24:  2284.052490					      |	   24:  2284.052246
   25:  2383.082031						   25:  2383.082031
   26:  2491.455566						   26:  2491.455566
   27:  2610.054688						   27:  2610.054688
   28:  2739.843506					      |	   28:  2739.843750
   29:  2881.879150					      |	   29:  2881.878906
   30:  3037.316162						   30:  3037.316162
   31:  3207.419434						   31:  3207.419434
   32:  3393.572510						   32:  3393.572510
   33:  3597.289307						   33:  3597.289307
   34:  3820.228516						   34:  3820.228516
   35:  4064.203613						   35:  4064.203613
   36:  4331.196289						   36:  4331.196289
   37:  4623.382324						   37:  4623.382324
   38:  4943.138672						   38:  4943.138672
   39:  5293.062988					      |	   39:  5293.063477
   40:  5676.006836						   40:  5676.006836
   41:  6095.080078						   41:  6095.080078
   42:  6553.694336						   42:  6553.694336
   43:  7055.584961						   43:  7055.584961
   44:  7604.826172					      |	   44:  7604.826660
   45:  8205.895508						   45:  8205.895508
   46:  8863.673828						   46:  8863.673828
   47:  9583.518555					      |	   47:  9583.517578
   48: 10371.281250						   48: 10371.281250
   49: 11233.376953						   49: 11233.376953
   50: 12176.814453						   50: 12176.814453
   51: 13209.265625						   51: 13209.265625
   52: 14339.134766						   52: 14339.134766
   53: 15575.609375					      |	   53: 15575.610352
   54: 16928.751953					      |	   54: 16928.750000
   55: 18409.570312						   55: 18409.570312
   56: 20030.105469						   56: 20030.105469
   57: 21803.552734						   57: 21803.552734
   58: 23744.322266						   58: 23744.322266
   59: 25868.226562					      |	   59: 25868.228516
   60: 28192.513672					      |	   60: 28192.511719
   61: 30736.119141					      |	   61: 30736.121094
   62: 33519.714844						   62: 33519.714844
   63: 36565.949219						   63: 36565.949219
   64: 39899.625000						   64: 39899.625000
   65: 43547.832031					      |	   65: 43547.835938
   66: 47540.281250						   66: 47540.281250
   67: 51909.414062						   67: 51909.414062
   68: 56690.812500						   68: 56690.812500
   69: 61923.332031					      |	   69: 61923.335938
   70: 67649.585938						   70: 67649.585938
   71: 73916.109375						   71: 73916.109375
   72: 80773.906250						   72: 80773.906250
   73: 88278.796875						   73: 88278.796875
   74: 96491.773438					      |	   74: 96491.765625
   75: 105479.710938						   75: 105479.710938
   76: 115315.656250						   76: 115315.656250

EaseExpoOut:							EaseExpoOut:
--------							--------
    0:  1234.500000						    0:  1234.500000
    1: 11878.822266						    1: 11878.822266
    2: 21605.400391					      |	    2: 21605.402344
    3: 30493.365234						    3: 30493.365234
    4: 38615.015625					      |	    4: 38615.011719
    5: 46036.425781					      |	    5: 46036.421875
    6: 52817.968750						    6: 52817.968750
    7: 59014.816406					      |	    7: 59014.820312
    8: 64677.375000					      |	    8: 64677.378906
    9: 69851.710938					      |	    9: 69851.718750
   10: 74579.929688						   10: 74579.929688
   11: 78900.476562						   11: 78900.476562
   12: 82848.515625						   12: 82848.515625
   13: 86456.156250						   13: 86456.156250
   14: 89752.750000					      |	   14: 89752.757812
   15: 92765.117188					      |	   15: 92765.125000
   16: 95517.765625					      |	   16: 95517.757812
   17: 98033.070312						   17: 98033.070312
   18: 100331.515625					      |	   18: 100331.523438
   19: 102431.789062						   19: 102431.789062
